o 	 w 	 F_D
1.039691640987218335e+00 -1.968844140568614121e+00 1.481999999999985551e+00
2.879158010457086192e+00 -1.302549840075495791e+00 1.481999999999985551e+00
1.111328396563298071e+00 -1.912929520361828617e+00 1.481999999999985551e+00
2.532480185101373849e+00 -1.447954800869095671e+00 1.481999999999985551e+00
1.075345175712346446e+00 -1.946550500735391598e+00 1.481999999999985551e+00
2.708944241428820732e+00 -1.370138694100011323e+00 1.481999999999985551e+00
2.449239994382306662e+00 -1.485275459090266370e+00 1.481999999999985551e+00
2.844150640142895980e+00 -1.314413834015837779e+00 1.481999999999985551e+00
2.462516342654193835e+00 -1.478468845946940613e+00 1.481999999999985551e+00
2.819653633979225305e+00 -1.323250594592131568e+00 1.481999999999985551e+00
2.432521463783185567e+00 -1.491613492025421372e+00 1.481999999999985551e+00
2.863723133282160660e+00 -1.305285814057597804e+00 1.481999999999985551e+00
1.130991926341611276e+00 -1.910786006095811729e+00 1.481999999999985551e+00
2.501124765430315477e+00 -1.459342623102531267e+00 1.481999999999985551e+00
1.077744867307206533e+00 -1.953048360581407739e+00 1.481999999999985551e+00
2.748769884191187174e+00 -1.350445741628449881e+00 1.481999999999985551e+00
1.156035526836806326e+00 -1.905305812497686491e+00 1.481999999999985551e+00
2.414493723785195556e+00 -1.498568155676256231e+00 1.481999999999985551e+00
1.046326069068999942e+00 -1.971082676475776951e+00 1.481999999999985551e+00
2.884518572836480388e+00 -1.295789613451286737e+00 1.481999999999985551e+00
1.110631034943313722e+00 -1.916624421845459780e+00 1.481999999999985551e+00
2.559853090987044055e+00 -1.431275659649001719e+00 1.481999999999985551e+00
1.098321790992134339e+00 -1.939076678874093185e+00 1.481999999999985551e+00
1.128668663724656795e+00 -1.921144278558167606e+00 1.481999999999985551e+00
1.078051448013145119e+00 -1.949594186698712761e+00 1.481999999999985551e+00
1.148076766263333326e+00 -1.907730527335232740e+00 1.481999999999985551e+00
1.140051056576556476e+00 -1.906863585884390755e+00 1.482999999999985441e+00
2.456247413375773903e+00 -1.484816329514166755e+00 1.482999999999985441e+00
1.042157726417062946e+00 -1.966719826817773020e+00 1.482999999999985441e+00
2.880349193893774640e+00 -1.303536803201395200e+00 1.482999999999985441e+00
1.104108546364575005e+00 -1.916513259806671421e+00 1.482999999999985441e+00
2.572704393476879403e+00 -1.431239305522673089e+00 1.482999999999985441e+00
1.084802512397576635e+00 -1.940889889764383369e+00 1.482999999999985441e+00
2.680267507623309342e+00 -1.383734140843176474e+00 1.482999999999985441e+00
1.122683852269620530e+00 -1.918556013027747253e+00 1.482999999999985441e+00
2.517408800248016831e+00 -1.455406326612838086e+00 1.482999999999985441e+00
2.771644564656636334e+00 -1.344742338439554930e+00 1.482999999999985441e+00
2.451009136772807295e+00 -1.485112677888383637e+00 1.482999999999985441e+00
2.878918019087191027e+00 -1.301713301054268968e+00 1.482999999999985441e+00
2.574436330654872762e+00 -1.428284328449759721e+00 1.482999999999985441e+00
2.667228158260112281e+00 -1.387098502400639255e+00 1.482999999999985441e+00
2.525031359088739435e+00 -1.449790767790855250e+00 1.482999999999985441e+00
1.080656739815484713e+00 -1.951003208212517936e+00 1.482999999999985441e+00
2.748296239621733861e+00 -1.352048749354404222e+00 1.482999999999985441e+00
1.149152887592368444e+00 -1.908959415596902076e+00 1.482999999999985441e+00
2.451711014529518451e+00 -1.482668627334929212e+00 1.482999999999985441e+00
1.052486724866387391e+00 -1.966581598257671981e+00 1.482999999999985441e+00
2.868010192676361925e+00 -1.303501682810960460e+00 1.482999999999985441e+00
1.116866308121661433e+00 -1.915514643263943384e+00 1.482999999999985441e+00
2.551156835191289218e+00 -1.436554885642507440e+00 1.482999999999985441e+00
1.088403111081621688e+00 -1.944416921467309045e+00 1.482999999999985441e+00
2.696588772726808969e+00 -1.372262904399688788e+00 1.482999999999985441e+00
1.137847749483501758e+00 -1.914910442923076994e+00 1.482999999999985441e+00
1.061305070662829309e+00 -1.958975619319497818e+00 1.482999999999985441e+00
1.139347561638903272e+00 -1.907477687180974879e+00 1.482999999999985441e+00
1.050790985093502883e+00 -1.964109206804683927e+00 1.482999999999985441e+00
1.123826790168312328e+00 -1.911837383118967892e+00 1.483999999999985331e+00
2.520477370963600805e+00 -1.456470299427985227e+00 1.483999999999985331e+00
1.058645838278298612e+00 -1.955960100297912119e+00 1.483999999999985331e+00
2.812560203137703496e+00 -1.330845320002366883e+00 1.483999999999985331e+00
1.127374010674845550e+00 -1.910578285409508359e+00 1.483999999999985331e+00
2.501698920803601567e+00 -1.464288793961922686e+00 1.483999999999985331e+00
1.050335690204750705e+00 -1.959659907915775934e+00 1.483999999999985331e+00
2.841410599406369641e+00 -1.318726652871848870e+00 1.483999999999985331e+00
1.116257079631669313e+00 -1.912895284385957906e+00 1.483999999999985331e+00
2.532351633830170812e+00 -1.449657439730403841e+00 1.483999999999985331e+00
2.785177198765378392e+00 -1.340275269708546491e+00 1.483999999999985331e+00
2.488505838101144008e+00 -1.468883806550651094e+00 1.483999999999985331e+00
2.857057878980835852e+00 -1.311102840524332347e+00 1.483999999999985331e+00
2.560968418296862836e+00 -1.435319406392065122e+00 1.483999999999985331e+00
2.728905881743283857e+00 -1.361905874961512497e+00 1.483999999999985331e+00
2.500894552768937018e+00 -1.461786277163602543e+00 1.483999999999985331e+00
1.064602105996190318e+00 -1.959429021927485026e+00 1.483999999999985331e+00
2.829204620956627281e+00 -1.320382432644948478e+00 1.483999999999985331e+00
1.131520900682676967e+00 -1.912434643751453667e+00 1.483999999999985331e+00
2.516981242597875479e+00 -1.453750587363599855e+00 1.483999999999985331e+00
1.069400841440458549e+00 -1.955525464417960491e+00 1.483999999999985331e+00
2.798109306805596219e+00 -1.331974298095671028e+00 1.483999999999985331e+00
1.137722317162360497e+00 -1.910615620006011817e+00 1.483999999999985331e+00
2.489404202719963877e+00 -1.465620965441945645e+00 1.483999999999985331e+00
1.057838652507658850e+00 -1.961167346330981998e+00 1.483999999999985331e+00
2.842040760377440023e+00 -1.313789258165057205e+00 1.483999999999985331e+00
1.121787555376034362e+00 -1.914212234886785158e+00 1.483999999999985331e+00
1.074491865755963005e+00 -1.950424889881629653e+00 1.483999999999985331e+00
1.137028404718837038e+00 -1.911424041803658991e+00 1.483999999999985331e+00
1.052260535391955187e+00 -1.962200504022955316e+00 1.483999999999985331e+00
1.125576082208898043e+00 -1.914386563065017866e+00 1.484999999999985221e+00
2.529397378025475263e+00 -1.453428169584800811e+00 1.484999999999985221e+00
1.055125601221025278e+00 -1.957065395221979420e+00 1.484999999999985221e+00
2.837096098808100209e+00 -1.322225386136303138e+00 1.484999999999985221e+00
1.112464722249075777e+00 -1.915771219545410631e+00 1.484999999999985221e+00
2.564331948007048112e+00 -1.436992900612484192e+00 1.484999999999985221e+00
1.067312496974867742e+00 -1.949057661866893110e+00 1.484999999999985221e+00
2.772891894569536220e+00 -1.347060037948445865e+00 1.484999999999985221e+00
1.122175627414708998e+00 -1.914276903228024018e+00 1.484999999999985221e+00
2.526815874217231084e+00 -1.453157201349032812e+00 1.484999999999985221e+00
2.834747983033704344e+00 -1.321582220540796104e+00 1.484999999999985221e+00
2.561779672494974847e+00 -1.436683610418268531e+00 1.484999999999985221e+00
2.770499589951182173e+00 -1.346500836843360860e+00 1.484999999999985221e+00
2.524234850998492874e+00 -1.452887095248765803e+00 1.484999999999985221e+00
2.832401008388440999e+00 -1.320940477042888972e+00 1.484999999999985221e+00
2.559227945503931068e+00 -1.436375263068414343e+00 1.484999999999985221e+00
1.079880904593554902e+00 -1.949698369336323012e+00 1.484999999999985221e+00
2.768108277573585241e+00 -1.345942967438422011e+00 1.484999999999985221e+00
1.134518919694688321e+00 -1.914648094319394867e+00 1.484999999999985221e+00
2.521654306791059952e+00 -1.452617843021445143e+00 1.484999999999985221e+00
1.064268384827730785e+00 -1.957579479011011703e+00 1.484999999999985221e+00
2.830055172459875479e+00 -1.320300149454166849e+00 1.484999999999985221e+00
1.121414106789433873e+00 -1.916066614793674683e+00 1.484999999999985221e+00
2.556676765411832974e+00 -1.436067850555368119e+00 1.484999999999985221e+00
1.076417777414523158e+00 -1.949529601818440483e+00 1.484999999999985221e+00
2.765717954914261867e+00 -1.345386423297270317e+00 1.484999999999985221e+00
1.131117987216942566e+00 -1.914553211049186299e+00 1.484999999999985221e+00
1.060791277723556192e+00 -1.957388846948367567e+00 1.484999999999985221e+00
1.118010665965545769e+00 -1.915958904137914143e+00 1.484999999999985221e+00
1.072954955229764806e+00 -1.949354944372852838e+00 1.484999999999985221e+00
1.065674205190919821e+00 -1.950718747019640764e+00 1.485999999999985111e+00
2.802107869465782386e+00 -1.337461996483345850e+00 1.485999999999985111e+00
1.114890295271184328e+00 -1.917265794982693450e+00 1.485999999999985111e+00
2.572378807439061887e+00 -1.434761718765978911e+00 1.485999999999985111e+00
1.063942330186552709e+00 -1.950623755481084354e+00 1.485999999999985111e+00
2.800917284933102991e+00 -1.337164466500740501e+00 1.485999999999985111e+00
1.113187919334453824e+00 -1.917205828813536739e+00 1.485999999999985111e+00
2.571103253439584790e+00 -1.434602928310575232e+00 1.485999999999985111e+00
1.062209403942961927e+00 -1.950527919473710625e+00 1.485999999999985111e+00
2.799732109202818009e+00 -1.336865225031613091e+00 1.485999999999985111e+00
2.569830251079448402e+00 -1.434443303620136057e+00 1.485999999999985111e+00
2.798543027557951035e+00 -1.336567997880382164e+00 1.485999999999985111e+00
2.568555435603197878e+00 -1.434284792813187437e+00 1.485999999999985111e+00
2.797357592187164954e+00 -1.336269758677617325e+00 1.485999999999985111e+00
2.567282345860629533e+00 -1.434125813115091352e+00 1.485999999999985111e+00
2.796169678969004480e+00 -1.335972963026809568e+00 1.485999999999985111e+00
1.125550088515300473e+00 -1.917608720417460555e+00 1.485999999999985111e+00
2.566008111941439296e+00 -1.433967647206949358e+00 1.485999999999985111e+00
1.074787495403075610e+00 -1.951191934596625321e+00 1.485999999999985111e+00
2.794984252970333927e+00 -1.335675615857580878e+00 1.485999999999985111e+00
1.123846823093774816e+00 -1.917557660530899044e+00 1.485999999999985111e+00
2.564735060592280291e+00 -1.433809252341490037e+00 1.485999999999985111e+00
1.073054746697398087e+00 -1.951104984832405131e+00 1.485999999999985111e+00
2.793797287765112713e+00 -1.335379335484020658e+00 1.485999999999985111e+00
1.122143876210490276e+00 -1.917505169545943966e+00 1.485999999999985111e+00
2.563461304720785705e+00 -1.433651472957876205e+00 1.485999999999985111e+00
1.071321754497251533e+00 -1.951016740769427660e+00 1.485999999999985111e+00
1.120440755635772945e+00 -1.917451279831905664e+00 1.485999999999985111e+00
1.069589101953813071e+00 -1.950926869446088396e+00 1.485999999999985111e+00
1.118737862644596959e+00 -1.917395962287676836e+00 1.485999999999985111e+00
1.109920453065331714e+00 -1.920892523697325105e+00 1.486999999999985000e+00
2.607201766240006435e+00 -1.420686608692760755e+00 1.486999999999985000e+00
1.070516488762596197e+00 -1.946555271633882755e+00 1.486999999999985000e+00
2.784084436756469216e+00 -1.345348240303090748e+00 1.486999999999985000e+00
1.108214426994397428e+00 -1.920829406269263240e+00 1.486999999999985000e+00
2.605940053147588031e+00 -1.420507537721716673e+00 1.486999999999985000e+00
1.068787682582300391e+00 -1.946464164096281424e+00 1.486999999999985000e+00
2.782889684061299107e+00 -1.345060722713453671e+00 1.486999999999985000e+00
1.106508457620339669e+00 -1.920764859039723049e+00 1.486999999999985000e+00
2.604678498962652355e+00 -1.420328727819008430e+00 1.486999999999985000e+00
2.781695186647649365e+00 -1.344773544198125448e+00 1.486999999999985000e+00
2.603417103473855576e+00 -1.420150178018000364e+00 1.486999999999985000e+00
2.780500944129212115e+00 -1.344486703985181775e+00 1.486999999999985000e+00
2.602155866453141897e+00 -1.419971887358558282e+00 1.486999999999985000e+00
2.779306956219041780e+00 -1.344200201261163574e+00 1.486999999999985000e+00
2.600894787695192889e+00 -1.419793854870393890e+00 1.486999999999985000e+00
1.081339327474442058e+00 -1.947092016779103929e+00 1.486999999999985000e+00
2.778113222558115325e+00 -1.343914035242709915e+00 1.486999999999985000e+00
1.118893790148764111e+00 -1.921201007502768787e+00 1.486999999999985000e+00
2.599633866909652369e+00 -1.419616079621685900e+00 1.486999999999985000e+00
1.079610040466352672e+00 -1.947010135749473791e+00 1.486999999999985000e+00
2.776919742986816431e+00 -1.343628205065108938e+00 1.486999999999985000e+00
1.117187486770962579e+00 -1.921145382457548401e+00 1.486999999999985000e+00
2.598373103919168869e+00 -1.419438560628758061e+00 1.486999999999985000e+00
1.077880826846755014e+00 -1.946926785001086735e+00 1.486999999999985000e+00
2.775726517088823897e+00 -1.343342709968772919e+00 1.486999999999985000e+00
1.115481233428329944e+00 -1.921088336359915827e+00 1.486999999999985000e+00
1.076151687898946108e+00 -1.946841962886411315e+00 1.486999999999985000e+00
1.113775031386882830e+00 -1.921029867535168689e+00 1.486999999999985000e+00
1.074422624943057514e+00 -1.946755667750386998e+00 1.486999999999985000e+00
1.079234102836597486e+00 -1.941135612517267184e+00 1.487999999999984890e+00
2.757283765431235878e+00 -1.357676420181219035e+00 1.487999999999984890e+00
1.101402386849404280e+00 -1.925750858766915874e+00 1.487999999999984890e+00
2.649962641243231332e+00 -1.402634638542877843e+00 1.487999999999984890e+00
1.077510107281984375e+00 -1.941050988892598639e+00 1.487999999999984890e+00
2.756078055811013172e+00 -1.357405997625035221e+00 1.487999999999984890e+00
1.099692048455157334e+00 -1.925681790368101165e+00 1.487999999999984890e+00
2.648716972440777084e+00 -1.402430116315382946e+00 1.487999999999984890e+00
1.075786187532276728e+00 -1.940964895637885546e+00 1.487999999999984890e+00
2.754872586245323163e+00 -1.357135904726964437e+00 1.487999999999984890e+00
2.647471485149591075e+00 -1.402225876938772542e+00 1.487999999999984890e+00
2.753667356400608668e+00 -1.356866140676458832e+00 1.487999999999984890e+00
2.646226179120926503e+00 -1.402021919492397073e+00 1.487999999999984890e+00
2.752462366021529050e+00 -1.356596704628499905e+00 1.487999999999984890e+00
2.644981054090802530e+00 -1.401818243062504576e+00 1.487999999999984890e+00
2.751257614842511856e+00 -1.356327595744318826e+00 1.487999999999984890e+00
1.112109187653121722e+00 -1.926150543364216761e+00 1.487999999999984890e+00
2.643736109858448202e+00 -1.401614846709084095e+00 1.487999999999984890e+00
1.088302259637362823e+00 -1.941556547085551143e+00 1.487999999999984890e+00
2.750053102469291133e+00 -1.356058813234946925e+00 1.487999999999984890e+00
1.110398490291775175e+00 -1.926090456634443671e+00 1.487999999999984890e+00
2.642491346144193898e+00 -1.401411729524967731e+00 1.487999999999984890e+00
1.086577886798313131e+00 -1.941479625559807909e+00 1.487999999999984890e+00
2.748848828703597036e+00 -1.355790356234557459e+00 1.487999999999984890e+00
1.108687846931903920e+00 -1.926028939341144053e+00 1.487999999999984890e+00
2.641246762720438568e+00 -1.401208890580648792e+00 1.487999999999984890e+00
1.084853582930794147e+00 -1.941401243072157889e+00 1.487999999999984890e+00
1.106977258845891043e+00 -1.925965989816236457e+00 1.487999999999984890e+00
1.083129349322877744e+00 -1.941321397971870200e+00 1.487999999999984890e+00
1.105266727304755392e+00 -1.925901606394023080e+00 1.487999999999984890e+00
1.089526871716191891e+00 -1.933452034423134958e+00 1.488999999999984780e+00
2.717184457610311910e+00 -1.375347101708019659e+00 1.488999999999984780e+00
1.088664439629415170e+00 -1.933416422515122246e+00 1.488999999999984780e+00
2.716591914355429793e+00 -1.375216655954822009e+00 1.488999999999984780e+00
1.087809334246419013e+00 -1.933375351954883969e+00 1.488999999999984780e+00
2.715964762490767015e+00 -1.375100841318809497e+00 1.488999999999984780e+00
1.086947625411770701e+00 -1.933338527852175304e+00 1.488999999999984780e+00
2.715369057409841247e+00 -1.374971918480250688e+00 1.488999999999984780e+00
1.086091930676321482e+00 -1.933297166679564638e+00 1.488999999999984780e+00
2.714744976694714040e+00 -1.374855022977523822e+00 1.488999999999984780e+00
2.714146697821544052e+00 -1.374727378267878608e+00 1.488999999999984780e+00
2.713525155428595070e+00 -1.374609622896312500e+00 1.488999999999984780e+00
2.712924785040936371e+00 -1.374483055237478046e+00 1.488999999999984780e+00
2.712305343945001113e+00 -1.374364621379807971e+00 1.488999999999984780e+00
2.711703277511613663e+00 -1.374238965611205510e+00 1.488999999999984780e+00
2.711085579341311558e+00 -1.374120002086862691e+00 1.488999999999984780e+00
1.099415146996424397e+00 -1.933868737053268561e+00 1.488999999999984780e+00
2.710482141176864701e+00 -1.373995122522407186e+00 1.488999999999984780e+00
1.098557647312578212e+00 -1.933833726303806122e+00 1.488999999999984780e+00
2.709865891862772713e+00 -1.373875751499839870e+00 1.488999999999984780e+00
1.097697719681921313e+00 -1.933800073016109122e+00 1.488999999999984780e+00
2.709261348060632457e+00 -1.373751536599587597e+00 1.488999999999984780e+00
1.096840020352619405e+00 -1.933764502112192751e+00 1.488999999999984780e+00
2.708646306427947792e+00 -1.373631858298329789e+00 1.488999999999984780e+00
1.095980332220111819e+00 -1.933729977170927761e+00 1.488999999999984780e+00
2.708040875108817858e+00 -1.373508216439679241e+00 1.488999999999984780e+00
1.095122475246956384e+00 -1.933693815733540822e+00 1.488999999999984780e+00
1.094262989785338647e+00 -1.933658445056481101e+00 1.488999999999984780e+00
1.093405009748227741e+00 -1.933621668047490472e+00 1.488999999999984780e+00
1.092545696879373196e+00 -1.933585472705816599e+00 1.488999999999984780e+00
1.085656662129725447e+00 -1.933989714836010343e+00 1.489999999999984670e+00
2.740809853089796633e+00 -1.366523403457908348e+00 1.489999999999984670e+00
1.084797827641896362e+00 -1.933950509111307392e+00 1.489999999999984670e+00
2.740203038460716556e+00 -1.366392944572013546e+00 1.489999999999984670e+00
1.083939010648879986e+00 -1.933910938099101307e+00 1.489999999999984670e+00
2.739596281737231465e+00 -1.366262566800817035e+00 1.489999999999984670e+00
1.083080211310292640e+00 -1.933871001596101591e+00 1.489999999999984670e+00
2.738989582889214347e+00 -1.366132270036358953e+00 1.489999999999984670e+00
1.082221429788251754e+00 -1.933830699399245567e+00 1.489999999999984670e+00
2.738382941891881472e+00 -1.366002054168762969e+00 1.489999999999984670e+00
2.737776358697484369e+00 -1.365871919096905529e+00 1.489999999999984670e+00
2.737169833291698495e+00 -1.365741864706913278e+00 1.489999999999984670e+00
2.736563365564929740e+00 -1.365611890923071448e+00 1.489999999999984670e+00
2.735956955621769993e+00 -1.365481997582074447e+00 1.489999999999984670e+00
2.735350603276909709e+00 -1.365352184640598932e+00 1.489999999999984670e+00
2.734744308584918571e+00 -1.365222451954441363e+00 1.489999999999984670e+00
1.095550392701742481e+00 -1.934415038161467759e+00 1.489999999999984670e+00
2.734138071528516178e+00 -1.365092799411641522e+00 1.489999999999984670e+00
1.094691368416466304e+00 -1.934380025165856720e+00 1.489999999999984670e+00
2.733531891961501259e+00 -1.364963226951642739e+00 1.489999999999984670e+00
1.093832359751079508e+00 -1.934344649264636562e+00 1.489999999999984670e+00
2.732925769963454599e+00 -1.364833734420489053e+00 1.489999999999984670e+00
1.092973366882478814e+00 -1.934308910239027401e+00 1.489999999999984670e+00
2.732319705421598854e+00 -1.364704321746079030e+00 1.489999999999984670e+00
1.092114389955728626e+00 -1.934272807891074919e+00 1.489999999999984670e+00
2.731713698364583109e+00 -1.364574988795168808e+00 1.489999999999984670e+00
1.091255429149317280e+00 -1.934236342005859699e+00 1.489999999999984670e+00
1.090396484613084027e+00 -1.934199512385146091e+00 1.489999999999984670e+00
1.089537556513011651e+00 -1.934162318813065884e+00 1.489999999999984670e+00
1.088678645015992430e+00 -1.934124761089444977e+00 1.489999999999984670e+00
1.079901627999436897e+00 -1.934895044473966319e+00 1.490999999999984560e+00
2.771776003405886257e+00 -1.354842844577394123e+00 1.490999999999984560e+00
1.079042391789844402e+00 -1.934854436873612027e+00 1.490999999999984560e+00
2.771174378099029667e+00 -1.354702237855722968e+00 1.490999999999984560e+00
1.078183173693521013e+00 -1.934813462146410590e+00 1.490999999999984560e+00
2.770572815218866225e+00 -1.354561715355691254e+00 1.490999999999984560e+00
1.077323973869400930e+00 -1.934772120089559788e+00 1.490999999999984560e+00
2.769971314741976443e+00 -1.354421276969489885e+00 1.490999999999984560e+00
1.076464792499383094e+00 -1.934730410493180175e+00 1.490999999999984560e+00
2.769369876560016763e+00 -1.354280922622979055e+00 1.490999999999984560e+00
2.768768500737561311e+00 -1.354140652172566517e+00 1.490999999999984560e+00
2.768167187165925469e+00 -1.354000465542962717e+00 1.490999999999984560e+00
2.767565935831012069e+00 -1.353860362623288571e+00 1.490999999999984560e+00
2.766964746697123445e+00 -1.353720343310710783e+00 1.490999999999984560e+00
2.766363619732199908e+00 -1.353580407499273663e+00 1.490999999999984560e+00
2.765762554876896928e+00 -1.353440555095838826e+00 1.490999999999984560e+00
1.089800030530231112e+00 -1.935336382137846645e+00 1.490999999999984560e+00
2.765161552113934107e+00 -1.353300785988771349e+00 1.490999999999984560e+00
1.088940597390479326e+00 -1.935299988578460972e+00 1.490999999999984560e+00
2.764560611410114888e+00 -1.353161100075332746e+00 1.490999999999984560e+00
1.088081180497031397e+00 -1.935263230249032906e+00 1.490999999999984560e+00
2.763959732713370698e+00 -1.353021497257135719e+00 1.490999999999984560e+00
1.087221780007684657e+00 -1.935226106945848290e+00 1.490999999999984560e+00
2.763358916004602150e+00 -1.352881977424731375e+00 1.490999999999984560e+00
1.086362396089104010e+00 -1.935188618461359145e+00 1.490999999999984560e+00
2.762758161209230678e+00 -1.352742540490758039e+00 1.490999999999984560e+00
1.085503028901360523e+00 -1.935150764591197392e+00 1.490999999999984560e+00
1.084643678594293448e+00 -1.935112545134649809e+00 1.490999999999984560e+00
1.083784345349801725e+00 -1.935073959876081329e+00 1.490999999999984560e+00
1.082925029317951982e+00 -1.935035008618067209e+00 1.490999999999984560e+00
-2.771799961148811775e+00 -1.151206556043706586e+00 1.491999999999984450e+00
2.172293859329865739e+00 -1.508223538783061812e+00 1.491999999999984450e+00
9.439613239958255519e-01 -2.026574915187238535e+00 1.491999999999984450e+00
-2.766801908482204198e+00 -1.155296510589916004e+00 1.491999999999984450e+00
2.163746974917909682e+00 -1.508615209202124552e+00 1.491999999999984450e+00
9.527461989409040655e-01 -2.027462668190550321e+00 1.491999999999984450e+00
-2.773332803067628305e+00 -1.149951382409587053e+00 1.491999999999984450e+00
2.170284488883506668e+00 -1.508316149439813625e+00 1.491999999999984450e+00
9.412616357723955218e-01 -2.026294182300841129e+00 1.491999999999984450e+00
-2.768340197027708172e+00 -1.154038155642810759e+00 1.491999999999984450e+00
9.500453200545315724e-01 -2.027193918657760552e+00 1.491999999999984450e+00
2.168274995234380498e+00 -1.508408443593387771e+00 1.491999999999984450e+00
-2.769876809849801447e+00 -1.152780780419398354e+00 1.491999999999984450e+00
9.473448016369481195e-01 -2.026921491226596928e+00 1.491999999999984450e+00
2.166265378786984996e+00 -1.508500417123862292e+00 1.491999999999984450e+00
-2.771411748167889044e+00 -1.151524383329632917e+00 1.491999999999984450e+00
2.172802392394185489e+00 -1.508200050187880503e+00 1.491999999999984450e+00
9.446446486226172112e-01 -2.026645380770184968e+00 1.491999999999984450e+00
-2.766412316325439491e+00 -1.155615143852310789e+00 1.491999999999984450e+00
2.164255640083606380e+00 -1.508592065796603210e+00 1.491999999999984450e+00
9.534298223876369605e-01 -2.027530103561125507e+00 1.491999999999984450e+00
-2.772945013337913878e+00 -1.150268962791772376e+00 1.491999999999984450e+00
2.170793053167937359e+00 -1.508292740315560376e+00 1.491999999999984450e+00
9.419448659040519090e-01 -2.026365582136668841e+00 1.491999999999984450e+00
-2.767951029216387582e+00 -1.154356540698448175e+00 1.491999999999984450e+00
2.162245779464736728e+00 -1.508683385548353906e+00 1.491999999999984450e+00
9.507288530371234003e-01 -2.027262284037451678e+00 1.491999999999984450e+00
2.168783590626485847e+00 -1.508385114992305098e+00 1.491999999999984450e+00
-2.769488066013874317e+00 -1.153098917664503675e+00 1.491999999999984450e+00
9.480282429294000224e-01 -2.026990787940242900e+00 1.491999999999984450e+00
-2.782608158031077750e+00 -1.153302087261515174e+00 1.492999999999984340e+00
2.212284788448297235e+00 -1.476072874070984309e+00 1.492999999999984340e+00
9.370905488757621526e-01 -2.024006567741289508e+00 1.492999999999984340e+00
-2.728439968845446373e+00 -1.153363084868319843e+00 1.492999999999984340e+00
2.089794600642488120e+00 -1.582563218946432704e+00 1.492999999999984340e+00
9.657894433945024559e-01 -2.035804194575872916e+00 1.492999999999984340e+00
-2.789828145438431051e+00 -1.152639723400330718e+00 1.492999999999984340e+00
2.237096863782507938e+00 -1.455372436498681532e+00 1.492999999999984340e+00
9.356425178858565062e-01 -2.019958659226705144e+00 1.492999999999984340e+00
-2.745819081844626197e+00 -1.153227277862318489e+00 1.492999999999984340e+00
9.566761751335981501e-01 -2.034710535883522020e+00 1.492999999999984340e+00
2.139209121763141042e+00 -1.532673643921404594e+00 1.492999999999984340e+00
-2.734610835448886945e+00 -1.150958892552205848e+00 1.492999999999984340e+00
9.594882172207270798e-01 -2.035209318031962589e+00 1.492999999999984340e+00
2.216200486647974088e+00 -1.468672932775064055e+00 1.492999999999984340e+00
-2.737849954280317633e+00 -1.149804181321324004e+00 1.492999999999984340e+00
2.101337895646974374e+00 -1.577146835313215867e+00 1.492999999999984340e+00
9.562004486039974438e-01 -2.034883871444121084e+00 1.492999999999984340e+00
-2.777071008316763567e+00 -1.157655112396656971e+00 1.492999999999984340e+00
2.203793684565308553e+00 -1.476891387209066986e+00 1.492999999999984340e+00
9.465393930210161955e-01 -2.025057592739350376e+00 1.492999999999984340e+00
-2.734306743648954097e+00 -1.148132575282632128e+00 1.492999999999984340e+00
2.097128636968175641e+00 -1.582474028893510631e+00 1.492999999999984340e+00
9.550092320283205538e-01 -2.034728641049044828e+00 1.492999999999984340e+00
-2.784700868890066516e+00 -1.157005716136455087e+00 1.492999999999984340e+00
2.230675688727014716e+00 -1.454645554293513499e+00 1.492999999999984340e+00
9.451852707522796493e-01 -2.020729710300841475e+00 1.492999999999984340e+00
2.110770702871501925e+00 -1.559958320710584490e+00 1.492999999999984340e+00
-2.759163756063653494e+00 -1.153241148557052398e+00 1.492999999999984340e+00
9.479119165043421447e-01 -2.032614590613238015e+00 1.492999999999984340e+00
-2.714703073169882686e+00 -1.148934996204250547e+00 1.493999999999984230e+00
2.105325373450337878e+00 -1.593901427517277369e+00 1.493999999999984230e+00
9.540630529663935988e-01 -2.036880301232396384e+00 1.493999999999984230e+00
-2.749794052874317885e+00 -1.155982536890814538e+00 1.493999999999984230e+00
2.110657063738283767e+00 -1.554184316332122728e+00 1.493999999999984230e+00
9.522753183974295155e-01 -2.036735464433164999e+00 1.493999999999984230e+00
-2.713382313883069941e+00 -1.147438153085761137e+00 1.493999999999984230e+00
2.107219301877616857e+00 -1.593999965305189948e+00 1.493999999999984230e+00
9.507164398374818859e-01 -2.036437606324323912e+00 1.493999999999984230e+00
-2.749068863161266307e+00 -1.154521184514788468e+00 1.493999999999984230e+00
9.509109516260743078e-01 -2.036753102790693770e+00 1.493999999999984230e+00
2.098427882174799919e+00 -1.593809877414473553e+00 1.493999999999984230e+00
-2.754158778697881615e+00 -1.153529909606618498e+00 1.493999999999984230e+00
9.460723212055235365e-01 -2.035993113401319832e+00 1.493999999999984230e+00
2.107664534922971455e+00 -1.593805714786189931e+00 1.493999999999984230e+00
-2.749257910998789356e+00 -1.151725445398184222e+00 1.493999999999984230e+00
2.110659405088835427e+00 -1.563230274559958222e+00 1.493999999999984230e+00
9.471468700768106430e-01 -2.036506259907618688e+00 1.493999999999984230e+00
-2.717870610858451386e+00 -1.154086289347146188e+00 1.493999999999984230e+00
2.088737234759147299e+00 -1.592017344213987329e+00 1.493999999999984230e+00
9.643718403451835286e-01 -2.038138940641328389e+00 1.493999999999984230e+00
